,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Collisions_Future,Collisions_Historical,Collision_binary_historical,Collision_binary_future
4960,4960,37.74439521052632,37.74529881578947,-122.47568205797104,-122.47682217391304,37.744847,-122.476252,0.0,0.0,0.0,3.0,2.0,1,1
6791,6791,37.75885289473684,37.7597565,-122.42323672463768,-122.42437684057973,37.759305,-122.423807,1.0,0.0,0.0,1.0,1.0,1,1
6478,6478,37.75614207894736,37.75704568421053,-122.4631407826087,-122.46428089855073,37.756594,-122.463711,0.0,2.0,0.0,0.0,1.0,1,0
3475,3475,37.73355194736842,37.73445555263157,-122.43007742028986,-122.43121753623188,37.734004,-122.430647,1.0,0.0,0.0,3.0,1.0,1,1
10566,10566,37.78957547368421,37.79047907894737,-122.40727510144929,-122.40841521739132,37.790027,-122.407845,1.0,0.0,0.0,2.0,2.0,1,1
9442,9442,37.77963581578948,37.78053942105263,-122.47682217391304,-122.47796228985509,37.780088,-122.477392,0.0,0.0,0.0,1.0,2.0,1,1
11335,11335,37.79770792105264,37.79861152631579,-122.42323672463768,-122.42437684057973,37.79816,-122.423807,0.0,4.0,0.0,5.0,6.0,1,1
8596,8596,37.77331057894737,37.77421418421052,-122.40841521739132,-122.40955533333334,37.773762,-122.408985,0.0,1.0,0.0,6.0,6.0,1,1
3067,3067,37.73084113157894,37.7317447368421,-122.39131347826088,-122.3924535942029,37.731293,-122.391884,0.0,0.0,0.0,4.0,3.0,1,1
9125,9125,37.776925,37.77782860526315,-122.4984843768116,-122.49962449275364,37.777377,-122.499054,4.0,0.0,2.0,1.0,1.0,1,1
4712,4712,37.742588,37.74349160526316,-122.46998147826088,-122.4711215942029,37.74304,-122.470552,4.0,2.0,0.0,2.0,2.0,1,1
1376,1376,37.71909426315789,37.719997868421046,-122.3924535942029,-122.39359371014493,37.719546,-122.393024,4.0,0.0,0.0,0.0,1.0,1,0
7039,7039,37.76066010526316,37.76156371052632,-122.4437588115942,-122.44489892753624,37.761112,-122.444329,1.0,2.0,0.0,0.0,1.0,1,0
7838,7838,37.76698534210526,37.76788894736842,-122.44603904347828,-122.4471791594203,37.767437,-122.446609,4.0,2.0,0.0,0.0,1.0,1,0
8536,8536,37.77240697368421,37.77331057894737,-122.47226171014492,-122.47340182608696,37.772859,-122.472832,1.0,0.0,0.0,2.0,1.0,1,1
8961,8961,37.77602139473685,37.776925,-122.43805823188409,-122.43919834782608,37.776473,-122.438628,0.0,0.0,0.0,4.0,2.0,1,1
9513,9513,37.78053942105263,37.781443026315785,-122.43007742028986,-122.43121753623188,37.780991,-122.430647,0.0,0.0,4.0,4.0,1.0,1,1
9370,9370,37.77963581578948,37.78053942105263,-122.39473382608696,-122.39587394202898,37.780088,-122.395304,3.0,0.0,2.0,0.0,1.0,1,0
5838,5838,37.75162405263158,37.75252765789473,-122.39359371014493,-122.39473382608696,37.752076,-122.394164,3.0,1.0,0.0,0.0,2.0,1,0
5367,5367,37.74800963157895,37.7489132368421,-122.4038547536232,-122.40499486956524,37.748461,-122.404425,0.0,0.0,0.0,1.0,1.0,1,1
2934,2934,37.72993752631579,37.73084113157894,-122.3878931304348,-122.3890332463768,37.730389,-122.388463,8.0,0.0,0.0,7.0,5.0,1,1
11481,11481,37.79951513157894,37.8004187368421,-122.41411579710146,-122.41525591304348,37.799967,-122.414686,0.0,1.0,0.0,0.0,1.0,1,0
3678,3678,37.735359157894734,37.736262763157896,-122.39017336231883,-122.39131347826088,37.735811,-122.390743,0.0,0.0,0.0,5.0,4.0,1,1
2663,2663,37.72813031578947,37.72903392105263,-122.3844727826087,-122.38561289855072,37.728582,-122.385043,4.0,2.0,2.0,7.0,1.0,1,1
10559,10559,37.78957547368421,37.79047907894737,-122.39929428985508,-122.40043440579711,37.790027,-122.399864,0.0,0.0,0.0,2.0,3.0,1,1
4764,4764,37.74349160526316,37.74439521052632,-122.39017336231883,-122.39131347826088,37.743943,-122.390743,0.0,2.0,0.0,0.0,1.0,1,0
9602,9602,37.781443026315785,37.78234663157895,-122.4038547536232,-122.40499486956524,37.781895,-122.404425,0.0,0.0,0.0,10.0,7.0,1,1
10278,10278,37.78686465789474,37.78776826315789,-122.41639602898552,-122.41753614492754,37.787316,-122.416966,1.0,0.0,0.0,2.0,4.0,1,1
3568,3568,37.73445555263157,37.735359157894734,-122.40043440579711,-122.40157452173914,37.734907,-122.401004,2.0,1.0,0.0,0.0,2.0,1,0
5604,5604,37.74981684210526,37.75072044736842,-122.40157452173914,-122.40271463768116,37.750269,-122.402145,3.0,0.0,0.0,0.0,2.0,1,0
11916,11916,37.8049367631579,37.80584036842105,-122.4118355652174,-122.41297568115942,37.805389,-122.412406,0.0,1.0,0.0,2.0,5.0,1,1
4533,4533,37.74168439473684,37.742588,-122.40613498550724,-122.40727510144929,37.742136,-122.406705,0.0,0.0,0.0,2.0,1.0,1,1
2455,2455,37.72632310526316,37.72722671052631,-122.45173962318842,-122.45287973913044,37.726775,-122.45231,0.0,0.0,0.0,0.0,1.0,1,0
9289,9289,37.77873221052632,37.77963581578948,-122.43007742028986,-122.43121753623188,37.779184,-122.430647,0.0,0.0,1.0,1.0,1.0,1,1
9034,9034,37.776925,37.77782860526315,-122.39473382608696,-122.39587394202898,37.777377,-122.395304,0.0,0.0,0.0,5.0,11.0,1,1
10417,10417,37.78776826315789,37.78867186842105,-122.45287973913044,-122.45401985507247,37.78822,-122.45345,4.0,0.0,2.0,0.0,1.0,1,0
5155,5155,37.74620242105263,37.74710602631579,-122.42437684057973,-122.42551695652176,37.746654,-122.424947,10.0,0.0,4.0,0.0,3.0,1,0
6090,6090,37.75343126315789,37.754334868421054,-122.41525591304348,-122.41639602898552,37.753883,-122.415826,4.0,0.0,3.0,0.0,1.0,1,0
9256,9256,37.77873221052632,37.77963581578948,-122.3924535942029,-122.39359371014493,37.779184,-122.393024,0.0,1.0,0.0,3.0,4.0,1,1
10559,10559,37.78957547368421,37.79047907894737,-122.39929428985508,-122.40043440579711,37.790027,-122.399864,0.0,0.0,0.0,2.0,3.0,1,1
8962,8962,37.77602139473685,37.776925,-122.43919834782608,-122.44033846376811,37.776473,-122.439768,0.0,0.0,0.0,1.0,1.0,1,1
2667,2667,37.72813031578947,37.72903392105263,-122.3890332463768,-122.39017336231883,37.728582,-122.389603,4.0,0.0,0.0,1.0,1.0,1,1
8538,8538,37.77240697368421,37.77331057894737,-122.474541942029,-122.47568205797104,37.772859,-122.475112,2.0,0.0,0.0,2.0,2.0,1,1
3453,3453,37.73355194736842,37.73445555263157,-122.40499486956524,-122.40613498550724,37.734004,-122.405565,1.0,1.0,0.0,0.0,1.0,1,0
11339,11339,37.79770792105264,37.79861152631579,-122.4277971884058,-122.42893730434784,37.79816,-122.428367,4.0,0.0,0.0,2.0,1.0,1,1
10573,10573,37.78957547368421,37.79047907894737,-122.41525591304348,-122.41639602898552,37.790027,-122.415826,0.0,1.0,0.0,0.0,1.0,1,0
8218,8218,37.769696157894735,37.77059976315789,-122.49278379710144,-122.49392391304347,37.770148,-122.493354,2.0,0.0,0.0,1.0,1.0,1,1
9498,9498,37.78053942105263,37.781443026315785,-122.41297568115942,-122.41411579710146,37.780991,-122.413546,0.0,1.0,0.0,8.0,13.0,1,1
5837,5837,37.75162405263158,37.75252765789473,-122.3924535942029,-122.39359371014493,37.752076,-122.393024,3.0,1.0,0.0,0.0,2.0,1,0
2840,2840,37.72903392105263,37.72993752631579,-122.43349776811594,-122.43463788405798,37.729486,-122.434068,2.0,0.0,5.0,7.0,1.0,1,1
7579,7579,37.76517813157895,37.7660817368421,-122.40841521739132,-122.40955533333334,37.76563,-122.408985,0.0,0.0,0.0,0.0,2.0,1,0
9528,9528,37.78053942105263,37.781443026315785,-122.4471791594203,-122.44831927536232,37.780991,-122.447749,0.0,0.0,5.0,4.0,3.0,1,1
10997,10997,37.7940935,37.79499710526316,-122.40727510144929,-122.40841521739132,37.794545,-122.407845,0.0,0.0,0.0,2.0,1.0,1,1
9708,9708,37.78234663157895,37.78325023684211,-122.39701405797102,-122.39815417391306,37.782798,-122.397584,0.0,1.0,0.0,5.0,3.0,1,1
2971,2971,37.72993752631579,37.73084113157894,-122.43007742028986,-122.43121753623188,37.730389,-122.430647,1.0,0.0,6.0,6.0,2.0,1,1
7208,7208,37.76156371052632,37.76246731578947,-122.50418495652174,-122.50532507246378,37.762016,-122.504755,4.0,0.0,0.0,0.0,1.0,1,0
2534,2534,37.72722671052631,37.72813031578947,-122.39017336231883,-122.39131347826088,37.727679,-122.390743,8.0,2.0,2.0,2.0,1.0,1,1
7006,7006,37.76066010526316,37.76156371052632,-122.40613498550724,-122.40727510144929,37.761112,-122.406705,0.0,1.0,4.0,2.0,3.0,1,1
940,940,37.71547984210526,37.716383447368415,-122.4437588115942,-122.44489892753624,37.715932,-122.444329,2.0,0.0,0.0,3.0,2.0,1,1
2197,2197,37.72451589473684,37.7254195,-122.4585803188406,-122.4597204347826,37.724968,-122.45915,0.0,0.0,0.0,0.0,2.0,1,0
8615,8615,37.77331057894737,37.77421418421052,-122.43007742028986,-122.43121753623188,37.773762,-122.430647,0.0,1.0,0.0,1.0,1.0,1,1
10172,10172,37.78596105263158,37.78686465789474,-122.4198163768116,-122.42095649275365,37.786413,-122.420386,2.0,0.0,5.0,3.0,6.0,1,1
8536,8536,37.77240697368421,37.77331057894737,-122.47226171014492,-122.47340182608696,37.772859,-122.472832,1.0,0.0,0.0,2.0,1.0,1,1
2892,2892,37.72903392105263,37.72993752631579,-122.49278379710144,-122.49392391304347,37.729486,-122.493354,2.0,1.0,0.0,1.0,1.0,1,1
9175,9175,37.77782860526315,37.77873221052632,-122.4277971884058,-122.42893730434784,37.77828,-122.428367,0.0,0.0,0.0,0.0,2.0,1,0
3475,3475,37.73355194736842,37.73445555263157,-122.43007742028986,-122.43121753623188,37.734004,-122.430647,1.0,0.0,0.0,3.0,1.0,1,1
2694,2694,37.72813031578947,37.72903392105263,-122.4198163768116,-122.42095649275365,37.728582,-122.420386,3.0,0.0,0.0,1.0,1.0,1,1
6322,6322,37.75523847368421,37.75614207894736,-122.41753614492754,-122.41867626086956,37.75569,-122.418106,4.0,0.0,0.0,6.0,1.0,1,1
7824,7824,37.76698534210526,37.76788894736842,-122.43007742028986,-122.43121753623188,37.767437,-122.430647,4.0,1.0,0.0,3.0,2.0,1,1
8615,8615,37.77331057894737,37.77421418421052,-122.43007742028986,-122.43121753623188,37.773762,-122.430647,0.0,1.0,0.0,1.0,1.0,1,1
10417,10417,37.78776826315789,37.78867186842105,-122.45287973913044,-122.45401985507247,37.78822,-122.45345,4.0,0.0,2.0,0.0,1.0,1,0
8502,8502,37.77240697368421,37.77331057894737,-122.43349776811594,-122.43463788405798,37.772859,-122.434068,4.0,0.0,0.0,0.0,2.0,1,0
5489,5489,37.7489132368421,37.74981684210526,-122.40727510144929,-122.40841521739132,37.749365,-122.407845,4.0,0.0,0.0,0.0,1.0,1,0
2931,2931,37.72993752631579,37.73084113157894,-122.3844727826087,-122.38561289855072,37.730389,-122.385043,3.0,2.0,2.0,0.0,2.0,1,0
10833,10833,37.79228628947368,37.79318989473684,-122.4118355652174,-122.41297568115942,37.792738,-122.412406,4.0,1.0,0.0,3.0,1.0,1,1
3817,3817,37.736262763157896,37.73716636842105,-122.41297568115942,-122.41411579710146,37.736715,-122.413546,6.0,1.0,0.0,0.0,1.0,1,0
155,155,37.70915460526315,37.71005821052631,-122.43919834782608,-122.44033846376811,37.709606,-122.439768,3.0,0.0,0.0,0.0,1.0,1,0
10172,10172,37.78596105263158,37.78686465789474,-122.4198163768116,-122.42095649275365,37.786413,-122.420386,2.0,0.0,5.0,3.0,6.0,1,1
10417,10417,37.78776826315789,37.78867186842105,-122.45287973913044,-122.45401985507247,37.78822,-122.45345,4.0,0.0,2.0,0.0,1.0,1,0
7481,7481,37.76427452631579,37.76517813157895,-122.42551695652176,-122.42665707246375,37.764726,-122.426087,0.0,2.0,0.0,2.0,9.0,1,1
1017,1017,37.716383447368415,37.717287052631576,-122.39929428985508,-122.40043440579711,37.716835,-122.399864,3.0,2.0,3.0,0.0,1.0,1,0
4127,4127,37.738069973684205,37.738973578947366,-122.49278379710144,-122.49392391304347,37.738522,-122.493354,2.0,0.0,0.0,0.0,1.0,1,0
7630,7630,37.76517813157895,37.7660817368421,-122.46656113043478,-122.46770124637682,37.76563,-122.467131,1.0,1.0,0.0,1.0,2.0,1,1
6514,6514,37.75614207894736,37.75704568421053,-122.50418495652174,-122.50532507246378,37.756594,-122.504755,4.0,0.0,0.0,1.0,1.0,1,1
9050,9050,37.776925,37.77782860526315,-122.41297568115942,-122.41411579710146,37.777377,-122.413546,0.0,2.0,0.0,13.0,17.0,1,1
2536,2536,37.72722671052631,37.72813031578947,-122.3924535942029,-122.39359371014493,37.727679,-122.393024,0.0,0.0,0.0,3.0,5.0,1,1
11988,11988,37.80584036842105,37.806743973684206,-122.41525591304348,-122.41639602898552,37.806292,-122.415826,0.0,0.0,0.0,2.0,4.0,1,1
11351,11351,37.79770792105264,37.79861152631579,-122.44147857971016,-122.4426186956522,37.79816,-122.442049,4.0,0.0,4.0,1.0,1.0,1,1
7474,7474,37.76427452631579,37.76517813157895,-122.41753614492754,-122.41867626086956,37.764726,-122.418106,0.0,0.0,0.0,5.0,2.0,1,1
5389,5389,37.74800963157895,37.7489132368421,-122.42893730434784,-122.43007742028986,37.748461,-122.429507,4.0,0.0,3.0,0.0,1.0,1,0
10814,10814,37.79228628947368,37.79318989473684,-122.39017336231883,-122.39131347826088,37.792738,-122.390743,0.0,0.0,0.0,1.0,3.0,1,1
1135,1135,37.717287052631576,37.71819065789474,-122.39929428985508,-122.40043440579711,37.717739,-122.399864,1.0,1.0,1.0,1.0,1.0,1,1
8730,8730,37.77421418421052,37.77511778947368,-122.43007742028986,-122.43121753623188,37.774666,-122.430647,0.0,1.0,0.0,2.0,5.0,1,1
1411,1411,37.71909426315789,37.719997868421046,-122.43235765217392,-122.43349776811594,37.719546,-122.432928,6.0,0.0,5.0,2.0,3.0,1,1
11413,11413,37.79861152631579,37.79951513157894,-122.42323672463768,-122.42437684057973,37.799063,-122.423807,0.0,0.0,0.0,3.0,3.0,1,1
7478,7478,37.76427452631579,37.76517813157895,-122.42209660869564,-122.42323672463768,37.764726,-122.422667,1.0,0.0,0.0,0.0,3.0,1,0
6681,6681,37.757949289473686,37.75885289473684,-122.43007742028986,-122.43121753623188,37.758401,-122.430647,2.0,0.0,1.0,0.0,2.0,1,0
3349,3349,37.732648342105264,37.73355194736842,-122.42437684057973,-122.42551695652176,37.7331,-122.424947,6.0,0.0,0.0,1.0,1.0,1,1
3480,3480,37.73355194736842,37.73445555263157,-122.435778,-122.43691811594204,37.734004,-122.436348,5.0,1.0,0.0,4.0,1.0,1,1
8619,8619,37.77331057894737,37.77421418421052,-122.43463788405798,-122.435778,37.773762,-122.435208,0.0,0.0,0.0,1.0,4.0,1,1
9840,9840,37.78325023684211,37.78415384210526,-122.4198163768116,-122.42095649275365,37.783702,-122.420386,0.0,0.0,0.0,2.0,1.0,1,1
3631,3631,37.73445555263157,37.735359157894734,-122.47226171014492,-122.47340182608696,37.734907,-122.472832,3.0,0.0,0.0,0.0,1.0,1,0
11030,11030,37.7940935,37.79499710526316,-122.44489892753624,-122.44603904347828,37.794545,-122.445469,4.0,0.0,2.0,0.0,1.0,1,0
7208,7208,37.76156371052632,37.76246731578947,-122.50418495652174,-122.50532507246378,37.762016,-122.504755,4.0,0.0,0.0,0.0,1.0,1,0
4552,4552,37.74168439473684,37.742588,-122.4277971884058,-122.42893730434784,37.742136,-122.428367,4.0,1.0,1.0,0.0,1.0,1,0
1502,1502,37.719997868421046,37.72090147368421,-122.39359371014493,-122.39473382608696,37.72045,-122.394164,4.0,0.0,0.0,1.0,1.0,1,1
5175,5175,37.74620242105263,37.74710602631579,-122.4471791594203,-122.44831927536232,37.746654,-122.447749,2.0,2.0,3.0,1.0,3.0,1,1
2650,2650,37.72813031578947,37.72903392105263,-122.36965127536232,-122.37079139130437,37.728582,-122.370221,7.0,2.0,0.0,1.0,1.0,1,1
10509,10509,37.78867186842105,37.78957547368421,-122.44489892753624,-122.44603904347828,37.789124,-122.445469,4.0,0.0,0.0,2.0,1.0,1,1
7149,7149,37.76156371052632,37.76246731578947,-122.43691811594204,-122.43805823188409,37.762016,-122.437488,3.0,1.0,0.0,2.0,4.0,1,1
11075,11075,37.79499710526316,37.79590071052631,-122.40157452173914,-122.40271463768116,37.795449,-122.402145,1.0,0.0,0.0,1.0,1.0,1,1
7801,7801,37.76698534210526,37.76788894736842,-122.4038547536232,-122.40499486956524,37.767437,-122.404425,4.0,0.0,2.0,0.0,1.0,1,0
5770,5770,37.75072044736842,37.75162405263158,-122.45401985507247,-122.4551599710145,37.751172,-122.45459,1.0,1.0,2.0,0.0,1.0,1,0
2525,2525,37.72722671052631,37.72813031578947,-122.37991231884058,-122.38105243478262,37.727679,-122.380482,0.0,1.0,0.0,0.0,1.0,1,0
11322,11322,37.79770792105264,37.79861152631579,-122.40841521739132,-122.40955533333334,37.79816,-122.408985,0.0,0.0,1.0,0.0,1.0,1,0
3577,3577,37.73445555263157,37.735359157894734,-122.41069544927537,-122.4118355652174,37.734907,-122.411266,2.0,2.0,0.0,2.0,8.0,1,1
8269,8269,37.77059976315789,37.77150336842105,-122.42323672463768,-122.42437684057973,37.771052,-122.423807,1.0,0.0,0.0,1.0,3.0,1,1
5264,5264,37.74710602631579,37.74800963157895,-122.41297568115942,-122.41411579710146,37.747558,-122.413546,0.0,0.0,0.0,1.0,1.0,1,1
7675,7675,37.7660817368421,37.76698534210526,-122.3890332463768,-122.39017336231883,37.766534,-122.389603,0.0,0.0,0.0,3.0,2.0,1,1
4917,4917,37.74439521052632,37.74529881578947,-122.42665707246375,-122.4277971884058,37.744847,-122.427227,2.0,0.0,0.0,5.0,3.0,1,1
3109,3109,37.73084113157894,37.7317447368421,-122.43919834782608,-122.44033846376811,37.731293,-122.439768,5.0,2.0,0.0,2.0,1.0,1,1
9079,9079,37.776925,37.77782860526315,-122.44603904347828,-122.4471791594203,37.777377,-122.446609,0.0,0.0,3.0,2.0,3.0,1,1
5135,5135,37.74620242105263,37.74710602631579,-122.40157452173914,-122.40271463768116,37.746654,-122.402145,2.0,0.0,2.0,0.0,3.0,1,0
10995,10995,37.7940935,37.79499710526316,-122.40499486956524,-122.40613498550724,37.794545,-122.405565,2.0,1.0,0.0,1.0,1.0,1,1
8442,8442,37.77150336842105,37.77240697368421,-122.49278379710144,-122.49392391304347,37.771955,-122.493354,1.0,2.0,0.0,0.0,1.0,1,0
1884,1884,37.72270868421053,37.72361228947368,-122.39701405797102,-122.39815417391306,37.72316,-122.397584,0.0,2.0,0.0,1.0,1.0,1,1
8679,8679,37.77331057894737,37.77421418421052,-122.50304484057972,-122.50418495652174,37.773762,-122.503615,4.0,0.0,0.0,0.0,1.0,1,0
2555,2555,37.72722671052631,37.72813031578947,-122.41411579710146,-122.41525591304348,37.727679,-122.414686,4.0,2.0,0.0,0.0,1.0,1,0
5668,5668,37.74981684210526,37.75072044736842,-122.474541942029,-122.47568205797104,37.750269,-122.475112,4.0,0.0,4.0,0.0,1.0,1,0
11991,11991,37.80584036842105,37.806743973684206,-122.41867626086956,-122.4198163768116,37.806292,-122.419246,2.0,0.0,4.0,0.0,2.0,1,0
7610,7610,37.76517813157895,37.7660817368421,-122.4437588115942,-122.44489892753624,37.76563,-122.444329,3.0,0.0,0.0,0.0,1.0,1,0
8959,8959,37.77602139473685,37.776925,-122.435778,-122.43691811594204,37.776473,-122.436348,3.0,0.0,1.0,0.0,1.0,1,0
3675,3675,37.735359157894734,37.736262763157896,-122.38675301449275,-122.3878931304348,37.735811,-122.387323,3.0,1.0,1.0,0.0,2.0,1,0
10558,10558,37.78957547368421,37.79047907894737,-122.39815417391306,-122.39929428985508,37.790027,-122.398724,4.0,0.0,0.0,0.0,1.0,1,0
5607,5607,37.74981684210526,37.75072044736842,-122.40499486956524,-122.40613498550724,37.750269,-122.405565,0.0,0.0,3.0,3.0,2.0,1,1
6213,6213,37.754334868421054,37.75523847368421,-122.42437684057973,-122.42551695652176,37.754787,-122.424947,0.0,0.0,0.0,2.0,2.0,1,1
6443,6443,37.75614207894736,37.75704568421053,-122.42323672463768,-122.42437684057973,37.756594,-122.423807,0.0,0.0,0.0,2.0,1.0,1,1
7368,7368,37.76337092105263,37.76427452631579,-122.42551695652176,-122.42665707246375,37.763823,-122.426087,1.0,0.0,0.0,1.0,2.0,1,1
9404,9404,37.77963581578948,37.78053942105263,-122.43349776811594,-122.43463788405798,37.780088,-122.434068,0.0,0.0,0.0,4.0,1.0,1,1
6518,6518,37.75614207894736,37.75704568421053,-122.50874542028986,-122.50988553623188,37.756594,-122.509315,3.0,0.0,0.0,0.0,1.0,1,0
11403,11403,37.79861152631579,37.79951513157894,-122.4118355652174,-122.41297568115942,37.799063,-122.412406,2.0,2.0,0.0,0.0,1.0,1,0
3523,3523,37.73355194736842,37.73445555263157,-122.48480298550726,-122.48594310144928,37.734004,-122.485373,3.0,1.0,0.0,1.0,1.0,1,1
11235,11235,37.79680431578947,37.79770792105264,-122.40043440579711,-122.40157452173914,37.797256,-122.401004,0.0,0.0,0.0,0.0,2.0,1,0
7803,7803,37.76698534210526,37.76788894736842,-122.40613498550724,-122.40727510144929,37.767437,-122.406705,2.0,0.0,0.0,0.0,1.0,1,0
2064,2064,37.72361228947368,37.72451589473684,-122.4551599710145,-122.45630008695652,37.724064,-122.45573,0.0,2.0,0.0,1.0,6.0,1,1
11569,11569,37.8004187368421,37.80132234210527,-122.4277971884058,-122.42893730434784,37.800871,-122.428367,0.0,1.0,0.0,6.0,1.0,1,1
4163,4163,37.738973578947366,37.73987718421053,-122.39929428985508,-122.40043440579711,37.739425,-122.399864,2.0,0.0,2.0,2.0,4.0,1,1
5092,5092,37.74529881578947,37.74620242105263,-122.48936344927536,-122.4905035652174,37.745751,-122.489934,4.0,0.0,0.0,0.0,1.0,1,0
966,966,37.71547984210526,37.716383447368415,-122.47340182608696,-122.474541942029,37.715932,-122.473972,0.0,1.0,0.0,0.0,1.0,1,0
10210,10210,37.78596105263158,37.78686465789474,-122.4631407826087,-122.46428089855073,37.786413,-122.463711,2.0,0.0,0.0,0.0,1.0,1,0
5924,5924,37.75162405263158,37.75252765789473,-122.49164368115945,-122.49278379710144,37.752076,-122.492214,2.0,0.0,0.0,0.0,1.0,1,0
3119,3119,37.73084113157894,37.7317447368421,-122.45059950724638,-122.45173962318842,37.731293,-122.45117,0.0,2.0,0.0,1.0,1.0,1,1
59,59,37.708251,37.70915460526315,-122.4585803188406,-122.4597204347826,37.708703,-122.45915,2.0,0.0,0.0,0.0,2.0,1,0
10150,10150,37.78596105263158,37.78686465789474,-122.39473382608696,-122.39587394202898,37.786413,-122.395304,0.0,1.0,5.0,4.0,1.0,1,1
5002,5002,37.74529881578947,37.74620242105263,-122.38675301449275,-122.3878931304348,37.745751,-122.387323,0.0,1.0,0.0,2.0,3.0,1,1
966,966,37.71547984210526,37.716383447368415,-122.47340182608696,-122.474541942029,37.715932,-122.473972,0.0,1.0,0.0,0.0,1.0,1,0
7709,7709,37.7660817368421,37.76698534210526,-122.4277971884058,-122.42893730434784,37.766534,-122.428367,0.0,0.0,0.0,2.0,1.0,1,1
11021,11021,37.7940935,37.79499710526316,-122.43463788405798,-122.435778,37.794545,-122.435208,4.0,1.0,0.0,1.0,1.0,1,1
