,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long,Stop_Signs,Bus_stop,Paving,Future,Historical,Collision_rate,Collision_rate_score,Collision_binary
5133,5133,37.74620242105263,37.74710602631579,-122.39929428985508,-122.40043440579711,37.746654,-122.399864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6588,6588,37.75704568421053,37.757949289473686,-122.45630008695652,-122.45744020289855,37.757497,-122.45687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4124,4124,37.738069973684205,37.738973578947366,-122.48936344927536,-122.4905035652174,37.738522,-122.489934,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6978,6978,37.7597565,37.76066010526316,-122.50532507246378,-122.5064651884058,37.760208,-122.505895,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0
8720,8720,37.77421418421052,37.77511778947368,-122.41867626086956,-122.4198163768116,37.774666,-122.419246,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
2195,2195,37.72451589473684,37.7254195,-122.45630008695652,-122.45744020289855,37.724968,-122.45687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4589,4589,37.74168439473684,37.742588,-122.46998147826088,-122.4711215942029,37.742136,-122.470552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8591,8591,37.77331057894737,37.77421418421052,-122.40271463768116,-122.4038547536232,37.773762,-122.403285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9468,9468,37.77963581578948,37.78053942105263,-122.5064651884058,-122.50760530434783,37.780088,-122.507035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2160,2160,37.72451589473684,37.7254195,-122.41639602898552,-122.41753614492754,37.724968,-122.416966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7882,7882,37.76698534210526,37.76788894736842,-122.49620414492756,-122.49734426086955,37.767437,-122.496774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8302,8302,37.77059976315789,37.77150336842105,-122.46086055072465,-122.46200066666668,37.771052,-122.461431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
459,459,37.71186542105263,37.71276902631578,-122.40613498550724,-122.40727510144929,37.712317,-122.406705,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7346,7346,37.76337092105263,37.76427452631579,-122.40043440579711,-122.40157452173914,37.763823,-122.401004,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4065,4065,37.738069973684205,37.738973578947366,-122.42209660869564,-122.42323672463768,37.738522,-122.422667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5512,5512,37.7489132368421,37.74981684210526,-122.43349776811594,-122.43463788405798,37.749365,-122.434068,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0
7790,7790,37.76698534210526,37.76788894736842,-122.39131347826088,-122.3924535942029,37.767437,-122.391884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3024,3024,37.72993752631579,37.73084113157894,-122.4905035652174,-122.49164368115945,37.730389,-122.491074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1855,1855,37.72270868421053,37.72361228947368,-122.36167046376812,-122.36281057971016,37.72316,-122.362241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5916,5916,37.75162405263158,37.75252765789473,-122.4825227536232,-122.48366286956522,37.752076,-122.483093,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
8858,8858,37.77511778947368,37.77602139473685,-122.44831927536232,-122.44945939130436,37.77557,-122.448889,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0
4264,4264,37.73987718421053,37.74078078947368,-122.37991231884058,-122.38105243478262,37.740329,-122.380482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12095,12095,37.80764757894737,37.80855118421053,-122.36623092753624,-122.36737104347829,37.808099,-122.366801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3754,3754,37.735359157894734,37.736262763157896,-122.47682217391304,-122.47796228985509,37.735811,-122.477392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9988,9988,37.78415384210526,37.785057447368416,-122.46086055072465,-122.46200066666668,37.784606,-122.461431,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
993,993,37.71547984210526,37.716383447368415,-122.50418495652174,-122.50532507246378,37.715932,-122.504755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111,111,37.70915460526315,37.71005821052631,-122.3890332463768,-122.39017336231883,37.709606,-122.389603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1356,1356,37.71909426315789,37.719997868421046,-122.36395069565218,-122.3650908115942,37.719546,-122.364521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1244,1244,37.71819065789474,37.71909426315789,-122.38561289855072,-122.38675301449275,37.718642,-122.386183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10354,10354,37.78686465789474,37.78776826315789,-122.50304484057972,-122.50418495652174,37.787316,-122.503615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8976,8976,37.77602139473685,37.776925,-122.4551599710145,-122.45630008695652,37.776473,-122.45573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2080,2080,37.72361228947368,37.72451589473684,-122.47340182608696,-122.474541942029,37.724064,-122.473972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8023,8023,37.76879255263158,37.769696157894735,-122.39929428985508,-122.40043440579711,37.769244,-122.399864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8885,8885,37.77511778947368,37.77602139473685,-122.47910240579712,-122.48024252173914,37.77557,-122.479672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
543,543,37.71186542105263,37.71276902631578,-122.50190472463768,-122.50304484057972,37.712317,-122.502475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3917,3917,37.73716636842105,37.738069973684205,-122.39017336231883,-122.39131347826088,37.737618,-122.390743,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4846,4846,37.74349160526316,37.74439521052632,-122.48366286956522,-122.48480298550726,37.743943,-122.484233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4303,4303,37.73987718421053,37.74078078947368,-122.42437684057973,-122.42551695652176,37.740329,-122.424947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10571,10571,37.78957547368421,37.79047907894737,-122.41297568115942,-122.41411579710146,37.790027,-122.413546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5941,5941,37.75162405263158,37.75252765789473,-122.51102565217391,-122.51216576811596,37.752076,-122.511596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
325,325,37.710961815789474,37.71186542105263,-122.37991231884058,-122.38105243478262,37.711414,-122.380482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7927,7927,37.76788894736842,37.76879255263158,-122.41867626086956,-122.4198163768116,37.768341,-122.419246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2493,2493,37.72632310526316,37.72722671052631,-122.49506402898552,-122.49620414492756,37.726775,-122.495634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4672,4672,37.742588,37.74349160526316,-122.42437684057973,-122.42551695652176,37.74304,-122.424947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1670,1670,37.72090147368421,37.72180507894737,-122.4426186956522,-122.4437588115942,37.721353,-122.443189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1709,1709,37.72090147368421,37.72180507894737,-122.48708321739132,-122.48822333333334,37.721353,-122.487653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,110,37.70915460526315,37.71005821052631,-122.3878931304348,-122.3890332463768,37.709606,-122.388463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3792,3792,37.736262763157896,37.73716636842105,-122.3844727826087,-122.38561289855072,37.736715,-122.385043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2668,2668,37.72813031578947,37.72903392105263,-122.39017336231883,-122.39131347826088,37.728582,-122.390743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6863,6863,37.75885289473684,37.7597565,-122.50532507246378,-122.5064651884058,37.759305,-122.505895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6224,6224,37.754334868421054,37.75523847368421,-122.43691811594204,-122.43805823188409,37.754787,-122.437488,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
738,738,37.71367263157895,37.714576236842106,-122.46884136231884,-122.46998147826088,37.714124,-122.469411,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1477,1477,37.719997868421046,37.72090147368421,-122.35825011594204,-122.35939023188406,37.72045,-122.35882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4252,4252,37.738973578947366,37.73987718421053,-122.50076460869566,-122.50190472463768,37.739425,-122.501335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1014,1014,37.716383447368415,37.717287052631576,-122.39587394202898,-122.39701405797102,37.716835,-122.396444,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10693,10693,37.79047907894737,37.791382684210525,-122.45059950724638,-122.45173962318842,37.790931,-122.45117,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5983,5983,37.75252765789473,37.75343126315789,-122.42323672463768,-122.42437684057973,37.752979,-122.423807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1741,1741,37.72180507894737,37.72270868421053,-122.37535185507248,-122.3764919710145,37.722257,-122.375922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11609,11609,37.8004187368421,37.80132234210527,-122.47340182608696,-122.474541942029,37.800871,-122.473972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6061,6061,37.75343126315789,37.754334868421054,-122.38219255072464,-122.38333266666667,37.753883,-122.382763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2944,2944,37.72993752631579,37.73084113157894,-122.39929428985508,-122.40043440579711,37.730389,-122.399864,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0
5897,5897,37.75162405263158,37.75252765789473,-122.46086055072465,-122.46200066666668,37.752076,-122.461431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5120,5120,37.74620242105263,37.74710602631579,-122.3844727826087,-122.38561289855072,37.746654,-122.385043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4282,4282,37.73987718421053,37.74078078947368,-122.40043440579711,-122.40157452173914,37.740329,-122.401004,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0
7387,7387,37.76337092105263,37.76427452631579,-122.4471791594203,-122.44831927536232,37.763823,-122.447749,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0
585,585,37.71276902631578,37.71367263157895,-122.42209660869564,-122.42323672463768,37.713221,-122.422667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3269,3269,37.7317447368421,37.732648342105264,-122.47568205797104,-122.47682217391304,37.732197,-122.476252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11053,11053,37.7940935,37.79499710526316,-122.4711215942029,-122.47226171014492,37.794545,-122.471692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
735,735,37.71367263157895,37.714576236842106,-122.46542101449276,-122.46656113043478,37.714124,-122.465991,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1782,1782,37.72180507894737,37.72270868421053,-122.42551695652176,-122.42665707246375,37.722257,-122.426087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
268,268,37.71005821052631,37.710961815789474,-122.44147857971016,-122.4426186956522,37.71051,-122.442049,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2107,2107,37.72361228947368,37.72451589473684,-122.50418495652174,-122.50532507246378,37.724064,-122.504755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9426,9426,37.77963581578948,37.78053942105263,-122.4585803188406,-122.4597204347826,37.780088,-122.45915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
773,773,37.714576236842106,37.71547984210526,-122.38105243478262,-122.38219255072464,37.715028,-122.381622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6868,6868,37.75885289473684,37.7597565,-122.51102565217391,-122.51216576811596,37.759305,-122.511596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2677,2677,37.72813031578947,37.72903392105263,-122.40043440579711,-122.40157452173914,37.728582,-122.401004,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6331,6331,37.75523847368421,37.75614207894736,-122.4277971884058,-122.42893730434784,37.75569,-122.428367,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1863,1863,37.72270868421053,37.72361228947368,-122.37079139130437,-122.3719315072464,37.72316,-122.371361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5694,5694,37.74981684210526,37.75072044736842,-122.50418495652174,-122.50532507246378,37.750269,-122.504755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
676,676,37.71367263157895,37.714576236842106,-122.39815417391306,-122.39929428985508,37.714124,-122.398724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3044,3044,37.73084113157894,37.7317447368421,-122.3650908115942,-122.36623092753624,37.731293,-122.365661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3794,3794,37.736262763157896,37.73716636842105,-122.38675301449275,-122.3878931304348,37.736715,-122.387323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
227,227,37.71005821052631,37.710961815789474,-122.39473382608696,-122.39587394202898,37.71051,-122.395304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
373,373,37.710961815789474,37.71186542105263,-122.43463788405798,-122.435778,37.711414,-122.435208,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
8427,8427,37.77150336842105,37.77240697368421,-122.47568205797104,-122.47682217391304,37.771955,-122.476252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6676,6676,37.757949289473686,37.75885289473684,-122.42437684057973,-122.42551695652176,37.758401,-122.424947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3716,3716,37.735359157894734,37.736262763157896,-122.43349776811594,-122.43463788405798,37.735811,-122.434068,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0
1532,1532,37.719997868421046,37.72090147368421,-122.4277971884058,-122.42893730434784,37.72045,-122.428367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
7089,7089,37.76066010526316,37.76156371052632,-122.50076460869566,-122.50190472463768,37.761112,-122.501335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11839,11839,37.804033157894736,37.8049367631579,-122.40271463768116,-122.4038547536232,37.804485,-122.403285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2824,2824,37.72903392105263,37.72993752631579,-122.41525591304348,-122.41639602898552,37.729486,-122.415826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4521,4521,37.74168439473684,37.742588,-122.3924535942029,-122.39359371014493,37.742136,-122.393024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3565,3565,37.73445555263157,37.735359157894734,-122.39701405797102,-122.39815417391306,37.734907,-122.397584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7611,7611,37.76517813157895,37.7660817368421,-122.44489892753624,-122.44603904347828,37.76563,-122.445469,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7679,7679,37.7660817368421,37.76698534210526,-122.39359371014493,-122.39473382608696,37.766534,-122.394164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2675,2675,37.72813031578947,37.72903392105263,-122.39815417391306,-122.39929428985508,37.728582,-122.398724,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0
3545,3545,37.73445555263157,37.735359157894734,-122.37421173913044,-122.37535185507248,37.734907,-122.374782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1611,1611,37.72090147368421,37.72180507894737,-122.36965127536232,-122.37079139130437,37.721353,-122.370221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6151,6151,37.75343126315789,37.754334868421054,-122.48480298550726,-122.48594310144928,37.753883,-122.485373,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4144,4144,37.738973578947366,37.73987718421053,-122.37763208695652,-122.37877220289856,37.739425,-122.378202,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0
5690,5690,37.74981684210526,37.75072044736842,-122.49962449275364,-122.50076460869566,37.750269,-122.500195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
10232,10232,37.78596105263158,37.78686465789474,-122.48822333333334,-122.48936344927536,37.786413,-122.488793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7068,7068,37.76066010526316,37.76156371052632,-122.47682217391304,-122.47796228985509,37.761112,-122.477392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
12188,12188,37.80945478947368,37.81035839473684,-122.36395069565218,-122.3650908115942,37.809907,-122.364521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11744,11744,37.80222594736842,37.80312955263157,-122.45744020289855,-122.4585803188406,37.802678,-122.45801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8907,8907,37.77511778947368,37.77602139473685,-122.50418495652174,-122.50532507246378,37.77557,-122.504755,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5318,5318,37.74710602631579,37.74800963157895,-122.474541942029,-122.47568205797104,37.747558,-122.475112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
9726,9726,37.78234663157895,37.78325023684211,-122.41753614492754,-122.41867626086956,37.782798,-122.418106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
330,330,37.710961815789474,37.71186542105263,-122.38561289855072,-122.38675301449275,37.711414,-122.386183,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1296,1296,37.71819065789474,37.71909426315789,-122.44489892753624,-122.44603904347828,37.718642,-122.445469,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6645,6645,37.757949289473686,37.75885289473684,-122.3890332463768,-122.39017336231883,37.758401,-122.389603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5681,5681,37.74981684210526,37.75072044736842,-122.48936344927536,-122.4905035652174,37.750269,-122.489934,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3490,3490,37.73355194736842,37.73445555263157,-122.4471791594203,-122.44831927536232,37.734004,-122.447749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2480,2480,37.72632310526316,37.72722671052631,-122.48024252173914,-122.48138263768116,37.726775,-122.480813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3955,3955,37.73716636842105,37.738069973684205,-122.43349776811594,-122.43463788405798,37.737618,-122.434068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1898,1898,37.72270868421053,37.72361228947368,-122.41297568115942,-122.41411579710146,37.72316,-122.413546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2369,2369,37.7254195,37.72632310526316,-122.50532507246378,-122.5064651884058,37.725871,-122.505895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9481,9481,37.78053942105263,37.781443026315785,-122.39359371014493,-122.39473382608696,37.780991,-122.394164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6969,6969,37.7597565,37.76066010526316,-122.49506402898552,-122.49620414492756,37.760208,-122.495634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10770,10770,37.791382684210525,37.79228628947368,-122.43805823188409,-122.43919834782608,37.791834,-122.438628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6333,6333,37.75523847368421,37.75614207894736,-122.43007742028986,-122.43121753623188,37.75569,-122.430647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6007,6007,37.75252765789473,37.75343126315789,-122.45059950724638,-122.45173962318842,37.752979,-122.45117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6905,6905,37.7597565,37.76066010526316,-122.42209660869564,-122.42323672463768,37.760208,-122.422667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7624,7624,37.76517813157895,37.7660817368421,-122.4597204347826,-122.46086055072465,37.76563,-122.46029,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7843,7843,37.76698534210526,37.76788894736842,-122.45173962318842,-122.45287973913044,37.767437,-122.45231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4473,4473,37.74078078947368,37.74168439473684,-122.47796228985509,-122.47910240579712,37.741233,-122.478532,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0
39,39,37.708251,37.70915460526315,-122.435778,-122.43691811594204,37.708703,-122.436348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
632,632,37.71276902631578,37.71367263157895,-122.47568205797104,-122.47682217391304,37.713221,-122.476252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
232,232,37.71005821052631,37.710961815789474,-122.40043440579711,-122.40157452173914,37.71051,-122.401004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1267,1267,37.71819065789474,37.71909426315789,-122.4118355652174,-122.41297568115942,37.718642,-122.412406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1018,1018,37.716383447368415,37.717287052631576,-122.40043440579711,-122.40157452173914,37.716835,-122.401004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2247,2247,37.7254195,37.72632310526316,-122.36623092753624,-122.36737104347829,37.725871,-122.366801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9282,9282,37.77873221052632,37.77963581578948,-122.42209660869564,-122.42323672463768,37.779184,-122.422667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9820,9820,37.78325023684211,37.78415384210526,-122.39701405797102,-122.39815417391306,37.783702,-122.397584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8457,8457,37.77150336842105,37.77240697368421,-122.50988553623188,-122.51102565217391,37.771955,-122.510456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4747,4747,37.742588,37.74349160526316,-122.50988553623188,-122.51102565217391,37.74304,-122.510456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7293,7293,37.76246731578947,37.76337092105263,-122.46884136231884,-122.46998147826088,37.762919,-122.469411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11896,11896,37.804033157894736,37.8049367631579,-122.46770124637682,-122.46884136231884,37.804485,-122.468271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9249,9249,37.77782860526315,37.77873221052632,-122.51216576811596,-122.51330588405796,37.77828,-122.512736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5655,5655,37.74981684210526,37.75072044736842,-122.4597204347826,-122.46086055072465,37.750269,-122.46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6707,6707,37.757949289473686,37.75885289473684,-122.4597204347826,-122.46086055072465,37.758401,-122.46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2181,2181,37.72451589473684,37.7254195,-122.44033846376811,-122.44147857971016,37.724968,-122.440909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8672,8672,37.77331057894737,37.77421418421052,-122.49506402898552,-122.49620414492756,37.773762,-122.495634,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7146,7146,37.76156371052632,37.76246731578947,-122.43349776811594,-122.43463788405798,37.762016,-122.434068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
10730,10730,37.791382684210525,37.79228628947368,-122.3924535942029,-122.39359371014493,37.791834,-122.393024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1002,1002,37.716383447368415,37.717287052631576,-122.38219255072464,-122.38333266666667,37.716835,-122.382763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4328,4328,37.73987718421053,37.74078078947368,-122.45287973913044,-122.45401985507247,37.740329,-122.45345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6346,6346,37.75523847368421,37.75614207894736,-122.44489892753624,-122.44603904347828,37.75569,-122.445469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4246,4246,37.738973578947366,37.73987718421053,-122.49392391304347,-122.49506402898552,37.739425,-122.494494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1217,1217,37.717287052631576,37.71819065789474,-122.49278379710144,-122.49392391304347,37.717739,-122.493354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5091,5091,37.74529881578947,37.74620242105263,-122.48822333333334,-122.48936344927536,37.745751,-122.488793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5809,5809,37.75072044736842,37.75162405263158,-122.4984843768116,-122.49962449275364,37.751172,-122.499054,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12098,12098,37.80764757894737,37.80855118421053,-122.36965127536232,-122.37079139130437,37.808099,-122.370221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1743,1743,37.72180507894737,37.72270868421053,-122.38105243478262,-122.38219255072464,37.722257,-122.381622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9526,9526,37.78053942105263,37.781443026315785,-122.44489892753624,-122.44603904347828,37.780991,-122.445469,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1600,1600,37.719997868421046,37.72090147368421,-122.50532507246378,-122.5064651884058,37.72045,-122.505895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1422,1422,37.71909426315789,37.719997868421046,-122.44489892753624,-122.44603904347828,37.719546,-122.445469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
